potential_mu_kcal_mol,replica,seed,pit_index,final_cluster_size_patches,total_dissolution_depth_events,max_dissolution_depth_events,mean_dissolution_depth_events,replica_nn_pair_ratio
-0.20,42,17637540017576690502,1,2,1,1,0.500000000,2.489177489
-0.20,42,17637540017576690502,2,1,0,0,0.000000000,2.489177489
-0.20,42,17637540017576690502,3,4,4,3,1.000000000,2.489177489
-0.20,42,17637540017576690502,4,1,1,1,1.000000000,2.489177489
-0.20,42,17637540017576690502,5,1,0,0,0.000000000,2.489177489
-0.20,42,17637540017576690502,6,1,0,0,0.000000000,2.489177489
-0.20,42,17637540017576690502,7,1,0,0,0.000000000,2.489177489
-0.20,42,17637540017576690502,8,1,1,1,1.000000000,2.489177489
-0.20,42,17637540017576690502,9,1,0,0,0.000000000,2.489177489
-0.20,42,17637540017576690502,10,1,0,0,0.000000000,2.489177489
-0.20,42,17637540017576690502,11,1,0,0,0.000000000,2.489177489
-0.20,42,17637540017576690502,12,1,0,0,0.000000000,2.489177489
-0.20,42,17637540017576690502,13,1,0,0,0.000000000,2.489177489
-0.20,42,17637540017576690502,14,1,0,0,0.000000000,2.489177489
-0.20,42,17637540017576690502,15,1,0,0,0.000000000,2.489177489
-0.20,42,17637540017576690502,16,1,0,0,0.000000000,2.489177489
-0.20,42,17637540017576690502,17,1,0,0,0.000000000,2.489177489
-0.20,43,661429975524367304,0,1,1,1,1.000000000,6.534090909
-0.20,43,661429975524367304,1,1,0,0,0.000000000,6.534090909
-0.20,43,661429975524367304,2,1,0,0,0.000000000,6.534090909
-0.20,43,661429975524367304,3,2,0,0,0.000000000,6.534090909
-0.20,43,661429975524367304,4,1,1,1,1.000000000,6.534090909
-0.20,43,661429975524367304,5,2,3,2,1.500000000,6.534090909
-0.20,43,661429975524367304,6,1,0,0,0.000000000,6.534090909
-0.20,43,661429975524367304,7,1,0,0,0.000000000,6.534090909
-0.20,43,661429975524367304,8,2,3,2,1.500000000,6.534090909
-0.20,44,13409202050816243051,0,1,1,1,1.000000000,2.178030303
-0.20,44,13409202050816243051,1,1,0,0,0.000000000,2.178030303
-0.20,44,13409202050816243051,2,2,3,2,1.500000000,2.178030303
-0.20,44,13409202050816243051,3,1,1,1,1.000000000,2.178030303
-0.20,44,13409202050816243051,4,1,0,0,0.000000000,2.178030303
-0.20,44,13409202050816243051,5,1,0,0,0.000000000,2.178030303
-0.20,44,13409202050816243051,6,1,0,0,0.000000000,2.178030303
-0.20,44,13409202050816243051,7,1,0,0,0.000000000,2.178030303
-0.20,44,13409202050816243051,8,1,2,2,2.000000000,2.178030303
-0.20,44,13409202050816243051,9,1,0,0,0.000000000,2.178030303
-0.20,44,13409202050816243051,10,1,2,2,2.000000000,2.178030303
-0.20,45,9291209431799968336,0,1,0,0,0.000000000,0.000000000
-0.20,45,9291209431799968336,1,1,2,2,2.000000000,0.000000000
-0.20,45,9291209431799968336,2,1,0,0,0.000000000,0.000000000
-0.20,45,9291209431799968336,3,1,0,0,0.000000000,0.000000000
-0.20,45,9291209431799968336,4,1,0,0,0.000000000,0.000000000
-0.20,45,9291209431799968336,5,1,0,0,0.000000000,0.000000000
-0.20,45,9291209431799968336,6,1,0,0,0.000000000,0.000000000
-0.20,45,9291209431799968336,7,1,0,0,0.000000000,0.000000000
-0.20,46,12075984238392641087,0,2,4,4,2.000000000,4.697712418
-0.20,46,12075984238392641087,1,1,0,0,0.000000000,4.697712418
-0.20,46,12075984238392641087,2,1,1,1,1.000000000,4.697712418
-0.20,46,12075984238392641087,3,1,1,1,1.000000000,4.697712418
-0.20,46,12075984238392641087,4,1,0,0,0.000000000,4.697712418
-0.20,46,12075984238392641087,5,1,0,0,0.000000000,4.697712418
-0.20,46,12075984238392641087,6,1,1,1,1.000000000,4.697712418
-0.20,46,12075984238392641087,7,1,1,1,1.000000000,4.697712418
-0.20,46,12075984238392641087,8,2,0,0,0.000000000,4.697712418
-0.20,46,12075984238392641087,9,3,1,1,0.333333333,4.697712418
-0.20,46,12075984238392641087,10,2,0,0,0.000000000,4.697712418
-0.20,46,12075984238392641087,11,1,0,0,0.000000000,4.697712418
-0.20,46,12075984238392641087,12,1,0,0,0.000000000,4.697712418
-0.20,47,15008836325149527053,0,1,0,0,0.000000000,3.422619048
-0.20,47,15008836325149527053,1,1,2,2,2.000000000,3.422619048
-0.20,47,15008836325149527053,2,1,0,0,0.000000000,3.422619048
-0.20,47,15008836325149527053,3,1,0,0,0.000000000,3.422619048
-0.20,47,15008836325149527053,4,5,2,2,0.400000000,3.422619048
-0.20,47,15008836325149527053,5,1,0,0,0.000000000,3.422619048
-0.20,47,15008836325149527053,6,1,0,0,0.000000000,3.422619048
-0.20,47,15008836325149527053,7,1,0,0,0.000000000,3.422619048
-0.20,47,15008836325149527053,8,2,3,3,1.500000000,3.422619048
-0.20,47,15008836325149527053,9,1,0,0,0.000000000,3.422619048
-0.20,47,15008836325149527053,10,1,3,3,3.000000000,3.422619048
-0.20,47,15008836325149527053,11,1,0,0,0.000000000,3.422619048
-0.20,47,15008836325149527053,12,1,0,0,0.000000000,3.422619048
-0.20,47,15008836325149527053,13,1,1,1,1.000000000,3.422619048
-0.20,47,15008836325149527053,14,1,0,0,0.000000000,3.422619048
-0.20,47,15008836325149527053,15,1,0,0,0.000000000,3.422619048
-0.20,48,41587549567496549,0,1,0,0,0.000000000,5.227272727
-0.20,48,41587549567496549,1,1,0,0,0.000000000,5.227272727
-0.20,48,41587549567496549,2,1,0,0,0.000000000,5.227272727
-0.20,48,41587549567496549,3,2,2,1,1.000000000,5.227272727
-0.20,48,41587549567496549,4,1,0,0,0.000000000,5.227272727
-0.20,48,41587549567496549,5,2,3,2,1.500000000,5.227272727
-0.20,48,41587549567496549,6,1,0,0,0.000000000,5.227272727
-0.20,48,41587549567496549,7,1,1,1,1.000000000,5.227272727
-0.20,48,41587549567496549,8,1,3,3,3.000000000,5.227272727
-0.20,49,12471385441346939818,0,1,2,2,2.000000000,2.738095238
-0.20,49,12471385441346939818,1,2,0,0,0.000000000,2.738095238
-0.20,49,12471385441346939818,2,1,0,0,0.000000000,2.738095238
-0.20,49,12471385441346939818,3,1,0,0,0.000000000,2.738095238
-0.20,49,12471385441346939818,4,1,0,0,0.000000000,2.738095238
-0.20,49,12471385441346939818,5,1,0,0,0.000000000,2.738095238
-0.20,49,12471385441346939818,6,1,1,1,1.000000000,2.738095238
-0.20,49,12471385441346939818,7,2,5,3,2.500000000,2.738095238
-0.20,49,12471385441346939818,8,1,0,0,0.000000000,2.738095238
-0.20,49,12471385441346939818,9,1,1,1,1.000000000,2.738095238
-0.20,49,12471385441346939818,10,1,0,0,0.000000000,2.738095238
-0.20,49,12471385441346939818,11,1,1,1,1.000000000,2.738095238
-0.20,49,12471385441346939818,12,1,0,0,0.000000000,2.738095238
-0.20,50,12642926623722063729,0,3,3,2,1.000000000,9.214743590
-0.20,50,12642926623722063729,1,1,0,0,0.000000000,9.214743590
-0.20,50,12642926623722063729,2,4,10,3,2.500000000,9.214743590
-0.20,50,12642926623722063729,3,1,1,1,1.000000000,9.214743590
-0.20,50,12642926623722063729,4,1,0,0,0.000000000,9.214743590
-0.20,50,12642926623722063729,5,1,0,0,0.000000000,9.214743590
-0.20,50,12642926623722063729,6,1,0,0,0.000000000,9.214743590
-0.20,50,12642926623722063729,7,1,0,0,0.000000000,9.214743590
-0.20,51,6411694168543511841,0,1,0,0,0.000000000,3.685897436
-0.20,51,6411694168543511841,1,1,4,4,4.000000000,3.685897436
-0.20,51,6411694168543511841,2,2,2,1,1.000000000,3.685897436
-0.20,51,6411694168543511841,3,1,0,0,0.000000000,3.685897436
-0.20,51,6411694168543511841,4,1,0,0,0.000000000,3.685897436
-0.20,51,6411694168543511841,5,2,0,0,0.000000000,3.685897436
-0.20,51,6411694168543511841,6,1,0,0,0.000000000,3.685897436
-0.20,51,6411694168543511841,7,1,1,1,1.000000000,3.685897436
-0.20,51,6411694168543511841,8,1,1,1,1.000000000,3.685897436
-0.20,51,6411694168543511841,9,1,0,0,0.000000000,3.685897436
-0.20,51,6411694168543511841,10,1,0,0,0.000000000,3.685897436
-0.20,52,16007157424898269808,0,1,0,0,0.000000000,7.840909091
-0.20,52,16007157424898269808,1,1,0,0,0.000000000,7.840909091
-0.20,52,16007157424898269808,2,3,2,1,0.666666667,7.840909091
-0.20,52,16007157424898269808,3,1,0,0,0.000000000,7.840909091
-0.20,52,16007157424898269808,4,1,0,0,0.000000000,7.840909091
-0.20,52,16007157424898269808,5,1,1,1,1.000000000,7.840909091
-0.20,52,16007157424898269808,6,2,2,1,1.000000000,7.840909091
-0.20,52,16007157424898269808,7,1,2,2,2.000000000,7.840909091
-0.20,53,596611917824161112,0,1,0,0,0.000000000,2.738095238
-0.20,53,596611917824161112,1,1,0,0,0.000000000,2.738095238
-0.20,53,596611917824161112,2,1,1,1,1.000000000,2.738095238
-0.20,53,596611917824161112,3,1,0,0,0.000000000,2.738095238
-0.20,53,596611917824161112,4,1,1,1,1.000000000,2.738095238
-0.20,53,596611917824161112,5,1,1,1,1.000000000,2.738095238
-0.20,53,596611917824161112,6,1,0,0,0.000000000,2.738095238
-0.20,53,596611917824161112,7,1,1,1,1.000000000,2.738095238
-0.20,53,596611917824161112,8,2,0,0,0.000000000,2.738095238
-0.20,53,596611917824161112,9,2,2,2,1.000000000,2.738095238
-0.20,53,596611917824161112,10,1,1,1,1.000000000,2.738095238
-0.20,53,596611917824161112,11,1,0,0,0.000000000,2.738095238
-0.20,53,596611917824161112,12,1,0,0,0.000000000,2.738095238
-0.20,54,329530629545946500,0,1,0,0,0.000000000,5.528846154
-0.20,54,329530629545946500,1,1,0,0,0.000000000,5.528846154
-0.20,54,329530629545946500,2,1,0,0,0.000000000,5.528846154
-0.20,54,329530629545946500,3,1,0,0,0.000000000,5.528846154
-0.20,54,329530629545946500,4,2,1,1,0.500000000,5.528846154
-0.20,54,329530629545946500,5,1,0,0,0.000000000,5.528846154
-0.20,54,329530629545946500,6,1,1,1,1.000000000,5.528846154
-0.20,54,329530629545946500,7,3,1,1,0.333333333,5.528846154
-0.20,54,329530629545946500,8,1,0,0,0.000000000,5.528846154
-0.20,54,329530629545946500,9,1,1,1,1.000000000,5.528846154
-0.20,55,7544339618485416267,0,1,2,2,2.000000000,0.000000000
-0.20,55,7544339618485416267,1,1,0,0,0.000000000,0.000000000
-0.20,55,7544339618485416267,2,1,0,0,0.000000000,0.000000000
-0.20,55,7544339618485416267,3,1,0,0,0.000000000,0.000000000
-0.20,55,7544339618485416267,4,1,0,0,0.000000000,0.000000000
-0.20,56,11151804204197510087,0,1,1,1,1.000000000,0.000000000
-0.20,56,11151804204197510087,1,1,0,0,0.000000000,0.000000000
-0.20,56,11151804204197510087,2,1,0,0,0.000000000,0.000000000
-0.20,56,11151804204197510087,3,1,0,0,0.000000000,0.000000000
-0.20,56,11151804204197510087,4,1,0,0,0.000000000,0.000000000
-0.20,57,5970962798516755823,0,1,0,0,0.000000000,0.000000000
-0.20,57,5970962798516755823,1,1,0,0,0.000000000,0.000000000
-0.20,57,5970962798516755823,2,1,1,1,1.000000000,0.000000000
-0.20,57,5970962798516755823,3,1,0,0,0.000000000,0.000000000
-0.20,57,5970962798516755823,4,1,0,0,0.000000000,0.000000000
-0.20,57,5970962798516755823,5,1,0,0,0.000000000,0.000000000
-0.20,57,5970962798516755823,6,1,2,2,2.000000000,0.000000000
-0.20,58,7069135117920926953,0,1,0,0,0.000000000,2.178030303
-0.20,58,7069135117920926953,1,1,1,1,1.000000000,2.178030303
-0.20,58,7069135117920926953,2,1,0,0,0.000000000,2.178030303
-0.20,58,7069135117920926953,3,1,0,0,0.000000000,2.178030303
-0.20,58,7069135117920926953,4,1,1,1,1.000000000,2.178030303
-0.20,58,7069135117920926953,5,1,0,0,0.000000000,2.178030303
-0.20,58,7069135117920926953,6,1,1,1,1.000000000,2.178030303
-0.20,58,7069135117920926953,7,1,0,0,0.000000000,2.178030303
-0.20,58,7069135117920926953,8,2,0,0,0.000000000,2.178030303
-0.20,58,7069135117920926953,9,1,0,0,0.000000000,2.178030303
-0.20,58,7069135117920926953,10,1,0,0,0.000000000,2.178030303
-0.20,59,6448828767640842934,0,1,0,0,0.000000000,2.178030303
-0.20,59,6448828767640842934,1,1,3,3,3.000000000,2.178030303
-0.20,59,6448828767640842934,2,1,0,0,0.000000000,2.178030303
-0.20,59,6448828767640842934,3,1,0,0,0.000000000,2.178030303
-0.20,59,6448828767640842934,4,1,0,0,0.000000000,2.178030303
-0.20,59,6448828767640842934,5,2,2,2,1.000000000,2.178030303
-0.20,59,6448828767640842934,6,1,0,0,0.000000000,2.178030303
-0.20,59,6448828767640842934,7,1,0,0,0.000000000,2.178030303
-0.20,59,6448828767640842934,8,1,1,1,1.000000000,2.178030303
-0.20,59,6448828767640842934,9,1,0,0,0.000000000,2.178030303
-0.20,59,6448828767640842934,10,1,0,0,0.000000000,2.178030303
-0.20,60,13700425208390203654,0,1,0,0,0.000000000,2.738095238
-0.20,60,13700425208390203654,1,1,1,1,1.000000000,2.738095238
-0.20,60,13700425208390203654,2,1,2,2,2.000000000,2.738095238
-0.20,60,13700425208390203654,3,2,2,1,1.000000000,2.738095238
-0.20,60,13700425208390203654,4,1,0,0,0.000000000,2.738095238
-0.20,60,13700425208390203654,5,1,1,1,1.000000000,2.738095238
-0.20,60,13700425208390203654,6,1,1,1,1.000000000,2.738095238
-0.20,60,13700425208390203654,7,1,0,0,0.000000000,2.738095238
-0.20,60,13700425208390203654,8,1,0,0,0.000000000,2.738095238
-0.20,60,13700425208390203654,9,1,0,0,0.000000000,2.738095238
-0.20,60,13700425208390203654,10,1,0,0,0.000000000,2.738095238
-0.20,60,13700425208390203654,11,2,0,0,0.000000000,2.738095238
-0.20,60,13700425208390203654,12,1,0,0,0.000000000,2.738095238
-0.20,61,1629335256854327433,0,1,3,3,3.000000000,5.133928571
-0.20,61,1629335256854327433,1,1,0,0,0.000000000,5.133928571
-0.20,61,1629335256854327433,2,1,0,0,0.000000000,5.133928571
-0.20,61,1629335256854327433,3,2,2,2,1.000000000,5.133928571
-0.20,61,1629335256854327433,4,1,0,0,0.000000000,5.133928571
-0.20,61,1629335256854327433,5,1,0,0,0.000000000,5.133928571
-0.20,61,1629335256854327433,6,1,0,0,0.000000000,5.133928571
-0.20,62,18340523841166392240,0,1,2,2,2.000000000,0.000000000
-0.20,62,18340523841166392240,1,1,0,0,0.000000000,0.000000000
-0.20,62,18340523841166392240,2,1,0,0,0.000000000,0.000000000
-0.20,62,18340523841166392240,3,1,1,1,1.000000000,0.000000000
-0.20,62,18340523841166392240,4,1,0,0,0.000000000,0.000000000
-0.20,62,18340523841166392240,5,1,0,0,0.000000000,0.000000000
-0.20,62,18340523841166392240,6,1,0,0,0.000000000,0.000000000
-0.20,62,18340523841166392240,7,1,0,0,0.000000000,0.000000000
-0.20,62,18340523841166392240,8,1,0,0,0.000000000,0.000000000
-0.20,62,18340523841166392240,9,1,0,0,0.000000000,0.000000000
-0.20,63,1579184371038568964,0,2,2,1,1.000000000,7.840909091
-0.20,63,1579184371038568964,1,1,1,1,1.000000000,7.840909091
-0.20,63,1579184371038568964,2,1,2,2,2.000000000,7.840909091
-0.20,63,1579184371038568964,3,1,1,1,1.000000000,7.840909091
-0.20,63,1579184371038568964,4,3,5,5,1.666666667,7.840909091
-0.20,63,1579184371038568964,5,1,0,0,0.000000000,7.840909091
-0.20,63,1579184371038568964,6,1,0,0,0.000000000,7.840909091
-0.20,63,1579184371038568964,7,1,1,1,1.000000000,7.840909091
-0.20,64,10060009355697635971,0,1,0,0,0.000000000,2.113970588
-0.20,64,10060009355697635971,1,1,0,0,0.000000000,2.113970588
-0.20,64,10060009355697635971,2,1,0,0,0.000000000,2.113970588
-0.20,64,10060009355697635971,3,1,1,1,1.000000000,2.113970588
-0.20,64,10060009355697635971,4,1,0,0,0.000000000,2.113970588
-0.20,64,10060009355697635971,5,1,0,0,0.000000000,2.113970588
-0.20,64,10060009355697635971,6,1,0,0,0.000000000,2.113970588
-0.20,64,10060009355697635971,7,2,0,0,0.000000000,2.113970588
-0.20,64,10060009355697635971,8,1,0,0,0.000000000,2.113970588
-0.20,64,10060009355697635971,9,1,0,0,0.000000000,2.113970588
-0.20,64,10060009355697635971,10,1,2,2,2.000000000,2.113970588
-0.20,64,10060009355697635971,11,1,0,0,0.000000000,2.113970588
-0.20,64,10060009355697635971,12,1,0,0,0.000000000,2.113970588
-0.20,64,10060009355697635971,13,2,0,0,0.000000000,2.113970588
-0.20,64,10060009355697635971,14,1,0,0,0.000000000,2.113970588
-0.20,65,2490894998454975032,0,1,0,0,0.000000000,3.194444444
-0.20,65,2490894998454975032,1,2,1,1,0.500000000,3.194444444
-0.20,65,2490894998454975032,2,1,0,0,0.000000000,3.194444444
-0.20,65,2490894998454975032,3,1,0,0,0.000000000,3.194444444
-0.20,65,2490894998454975032,4,1,0,0,0.000000000,3.194444444
-0.20,65,2490894998454975032,5,1,0,0,0.000000000,3.194444444
-0.20,65,2490894998454975032,6,1,0,0,0.000000000,3.194444444
-0.20,65,2490894998454975032,7,1,0,0,0.000000000,3.194444444
-0.20,65,2490894998454975032,8,1,0,0,0.000000000,3.194444444
-0.20,66,4026796705605799191,0,1,0,0,0.000000000,4.227941176
-0.20,66,4026796705605799191,1,1,1,1,1.000000000,4.227941176
-0.20,66,4026796705605799191,2,1,0,0,0.000000000,4.227941176
-0.20,66,4026796705605799191,3,1,1,1,1.000000000,4.227941176
-0.20,66,4026796705605799191,4,3,2,1,0.666666667,4.227941176
-0.20,66,4026796705605799191,5,1,1,1,1.000000000,4.227941176
-0.20,66,4026796705605799191,6,1,1,1,1.000000000,4.227941176
-0.20,66,4026796705605799191,7,1,0,0,0.000000000,4.227941176
-0.20,66,4026796705605799191,8,1,0,0,0.000000000,4.227941176
-0.20,66,4026796705605799191,9,1,0,0,0.000000000,4.227941176
-0.20,66,4026796705605799191,10,1,1,1,1.000000000,4.227941176
-0.20,66,4026796705605799191,11,1,0,0,0.000000000,4.227941176
-0.20,66,4026796705605799191,12,3,5,2,1.666666667,4.227941176
-0.20,67,13281742923566256733,0,1,0,0,0.000000000,0.000000000
-0.20,67,13281742923566256733,1,1,0,0,0.000000000,0.000000000
-0.20,67,13281742923566256733,2,1,0,0,0.000000000,0.000000000
-0.20,67,13281742923566256733,3,1,0,0,0.000000000,0.000000000
-0.20,67,13281742923566256733,4,1,1,1,1.000000000,0.000000000
-0.20,67,13281742923566256733,5,1,0,0,0.000000000,0.000000000
-0.20,67,13281742923566256733,6,1,0,0,0.000000000,0.000000000
-0.20,68,14573032562397221403,0,1,0,0,0.000000000,2.613636364
-0.20,68,14573032562397221403,1,1,1,1,1.000000000,2.613636364
-0.20,68,14573032562397221403,2,1,0,0,0.000000000,2.613636364
-0.20,68,14573032562397221403,3,1,0,0,0.000000000,2.613636364
-0.20,68,14573032562397221403,4,1,1,1,1.000000000,2.613636364
-0.20,68,14573032562397221403,5,1,2,2,2.000000000,2.613636364
-0.20,68,14573032562397221403,6,1,0,0,0.000000000,2.613636364
-0.20,68,14573032562397221403,7,2,1,1,0.500000000,2.613636364
-0.20,68,14573032562397221403,8,1,0,0,0.000000000,2.613636364
-0.20,68,14573032562397221403,9,1,0,0,0.000000000,2.613636364
-0.20,69,16209105765482294902,0,2,2,1,1.000000000,5.476190476
-0.20,69,16209105765482294902,1,1,0,0,0.000000000,5.476190476
-0.20,69,16209105765482294902,2,1,0,0,0.000000000,5.476190476
-0.20,69,16209105765482294902,3,1,0,0,0.000000000,5.476190476
-0.20,69,16209105765482294902,4,1,0,0,0.000000000,5.476190476
-0.20,69,16209105765482294902,5,1,4,4,4.000000000,5.476190476
-0.20,69,16209105765482294902,6,2,0,0,0.000000000,5.476190476
-0.20,69,16209105765482294902,7,1,1,1,1.000000000,5.476190476
-0.20,69,16209105765482294902,8,3,3,2,1.000000000,5.476190476
-0.20,69,16209105765482294902,9,1,0,0,0.000000000,5.476190476
-0.20,69,16209105765482294902,10,1,1,1,1.000000000,5.476190476
-0.20,70,7410678920453031381,0,1,0,0,0.000000000,0.000000000
-0.20,70,7410678920453031381,1,1,0,0,0.000000000,0.000000000
-0.20,70,7410678920453031381,2,1,0,0,0.000000000,0.000000000
-0.20,70,7410678920453031381,3,1,1,1,1.000000000,0.000000000
-0.20,70,7410678920453031381,4,1,0,0,0.000000000,0.000000000
-0.20,70,7410678920453031381,5,1,0,0,0.000000000,0.000000000
-0.20,71,3567426766877724505,0,1,0,0,0.000000000,5.133928571
-0.20,71,3567426766877724505,1,1,0,0,0.000000000,5.133928571
-0.20,71,3567426766877724505,2,1,0,0,0.000000000,5.133928571
-0.20,71,3567426766877724505,3,1,0,0,0.000000000,5.133928571
-0.20,71,3567426766877724505,4,1,0,0,0.000000000,5.133928571
-0.20,71,3567426766877724505,5,2,3,2,1.500000000,5.133928571
-0.20,71,3567426766877724505,6,1,0,0,0.000000000,5.133928571
-0.20,72,17281180467556638489,0,1,2,2,2.000000000,0.000000000
-0.20,72,17281180467556638489,1,1,0,0,0.000000000,0.000000000
-0.20,72,17281180467556638489,2,1,0,0,0.000000000,0.000000000
-0.20,72,17281180467556638489,3,1,1,1,1.000000000,0.000000000
-0.20,73,17878613768361448639,0,1,0,0,0.000000000,4.356060606
-0.20,73,17878613768361448639,1,1,3,3,3.000000000,4.356060606
-0.20,73,17878613768361448639,2,1,0,0,0.000000000,4.356060606
-0.20,73,17878613768361448639,3,1,1,1,1.000000000,4.356060606
-0.20,73,17878613768361448639,4,1,2,2,2.000000000,4.356060606
-0.20,73,17878613768361448639,5,2,0,0,0.000000000,4.356060606
-0.20,73,17878613768361448639,6,1,0,0,0.000000000,4.356060606
-0.20,73,17878613768361448639,7,2,4,4,2.000000000,4.356060606
-0.20,73,17878613768361448639,8,1,1,1,1.000000000,4.356060606
-0.20,73,17878613768361448639,9,1,2,2,2.000000000,4.356060606
-0.20,74,2584816482046512736,0,1,1,1,1.000000000,0.000000000
-0.20,74,2584816482046512736,1,1,0,0,0.000000000,0.000000000
-0.20,74,2584816482046512736,2,1,2,2,2.000000000,0.000000000
-0.20,74,2584816482046512736,3,1,0,0,0.000000000,0.000000000
-0.20,74,2584816482046512736,4,1,1,1,1.000000000,0.000000000
-0.20,74,2584816482046512736,5,1,0,0,0.000000000,0.000000000
-0.20,75,9507480745188483787,0,4,5,3,1.250000000,3.758169935
-0.20,75,9507480745188483787,1,1,1,1,1.000000000,3.758169935
-0.20,75,9507480745188483787,2,1,0,0,0.000000000,3.758169935
-0.20,75,9507480745188483787,3,1,0,0,0.000000000,3.758169935
-0.20,75,9507480745188483787,4,1,0,0,0.000000000,3.758169935
-0.20,75,9507480745188483787,5,1,0,0,0.000000000,3.758169935
-0.20,75,9507480745188483787,6,1,0,0,0.000000000,3.758169935
-0.20,75,9507480745188483787,7,1,1,1,1.000000000,3.758169935
-0.20,75,9507480745188483787,8,1,0,0,0.000000000,3.758169935
-0.20,75,9507480745188483787,9,1,0,0,0.000000000,3.758169935
-0.20,75,9507480745188483787,10,1,1,1,1.000000000,3.758169935
-0.20,75,9507480745188483787,11,1,1,1,1.000000000,3.758169935
-0.20,75,9507480745188483787,12,1,1,1,1.000000000,3.758169935
